nashville_restaurants
business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
ltBBYdNzkeKdCNPDAsxwAA,Tavern,1904 Broadway,Nashville,TN,37203,36.1508999,-86.7970117,4.0,1222,1,"{'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'CoatCheck': 'False', 'Smoking': ""u'outdoor'"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'ByAppointmentOnly': 'False', 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'None', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}""}","Cocktail Bars, Nightlife, Gastropubs, Sports Bars, Restaurants, American (New), Lounges, Bars","{'Monday': '0:0-0:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-16:0'}"
999BA3SLLoev5YU_dMpvnA,Slim & Husky's Pizza Beeria,5056 Broadway Pl,Nashville,TN,37203,36.1604016,-86.7797053,4.0,46,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-22:0'}"
nYuwfmjaYdeJgZU_Q_ugaA,Bangkokville Thai Cuisine,395 Haywood Ln,Nashville,TN,37211,36.0684532,-86.7179603,4.5,341,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HasTV': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'None', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""'average'"", 'DogsAllowed': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2'}","Vegetarian, Restaurants, Thai","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
54uh_sLGSRv_XgCz7jkH-g,Doll's Family Cafe,"2501 Gallatin Ave, Ste C",Nashville,TN,37206,36.19521,-86.743444,4.0,39,1,"{'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'Caters': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'RestaurantsDelivery': 'None', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}"", 'RestaurantsAttire': ""u'casual'""}","Southern, Comfort Food, Restaurants, Soul Food","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-18:0'}"
9u2jPq16W7yf_4mQiAhSyQ,Popeyes Louisiana Kitchen,4023 Nolensville Pike,Nashville,TN,37211,36.083439,-86.728004,2.0,21,1,"{'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","American (Traditional), Chicken Wings, Restaurants, Fast Food, Cajun/Creole","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
OSV4mS8wLuRAu5d1nkmaQA,Kettner Coffee Supply,"1035 W Eastland Ave, Ste 1045",Nashville,TN,37206,36.183912,-86.749851,4.5,32,1,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False'}","Tacos, Mexican, Restaurants, Coffee & Tea, Food","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
eWzMF5AFIAiyixTWor9uOw,12th & Porter,114 12th Ave N,Nashville,TN,37203,36.1573773,-86.7879844,3.5,46,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Event Planning & Services, Restaurants, Nightlife, Venues & Event Spaces, American (New), Arts & Entertainment, Bars, American (Traditional), Music Venues, Lounges","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0'}"
ZWRgvtyHRobwpi4G-Z4STQ,Castrillo's Pizza of Inglewood,"1404 McGavock Pike, Ste 1404A",Nashville,TN,37216,36.2046683,-86.7236685,3.5,101,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'DriveThru': 'False', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'BikeParking': 'False', 'DogsAllowed': 'False', 'NoiseLevel': ""u'quiet'""}","Food, Salad, Food Delivery Services, Sandwiches, Pizza, Restaurants, Italian, Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
uTq9qVkOuxjBPjqC7K0XYA,Crumb de la Crumb,160 Belle Forest Cir,Nashville,TN,37221,36.0766235147,-86.9214415865,4.0,147,0,"{'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'Caters': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True'}","Custom Cakes, Gluten-Free, Coffee & Tea, Venues & Event Spaces, Food, Desserts, Event Planning & Services, Bakeries, Cafes, Restaurants","{'Monday': '0:0-0:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}"
pJKWaB_B0maoMD0N4hqeaA,Fame-Us Caribbean Soul Food Cafe,2611 John A Merritt Blvd,Nashville,TN,37209,36.167718,-86.8216944,4.5,9,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Southern, Restaurants, Soul Food, Caribbean",
3yqN_naC1GZ-61Vldg369g,Poke Nash,"5055 Broadway Place, Fl  2nd, Assembly Food Hall",Nashville,TN,37203,36.1601939,-86.7797435411,4.0,13,1,,"Restaurants, Hawaiian, Poke, Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
CNW9zFn1nwVDOMvpEK1tbQ,Pyramids Café,1 Terminal Dr,Nashville,TN,37214,36.1301105,-86.6697062,2.5,20,1,,"Restaurants, Salad, Greek, Mediterranean",
tvbFcYCEQWc76CUK-nBw8w,Seoul Garden,"4928 Edmondson Pike, Ste 101",Nashville,TN,37211,36.075699,-86.727749,3.5,166,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Korean, Soup, Restaurants, Noodles","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '17:0-21:0'}"
KFGf7-2Q2fzdp5ysdl0qXg,The Pharmacy Wurst,5055 Broadway Place,Nashville,TN,37203,36.1601939,-86.779742,2.0,5,1,,"Burgers, Nightlife, Hot Dogs, Beer Bar, Restaurants, Bars",
XFWuEv2FMcO5Ifco0tq6Ew,The Harding House,5025 Harding Pike,Nashville,TN,37205,36.1049162,-86.8646954,4.0,74,0,"{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'no'"", 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}""}","Venues & Event Spaces, Party & Event Planning, Party Supplies, Breakfast & Brunch, Restaurants, Southern, Event Planning & Services","{'Monday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-15:0'}"
Gi4ex2Tq7ggRlpN0S7k5Xg,Jeni's Splendid Ice Creams,2312 12th Ave S,Nashville,TN,37204,36.1267718312,-86.7889895266,4.5,452,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'DriveThru': 'False', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Desserts, Ice Cream & Frozen Yogurt, Food","{'Monday': '0:0-0:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-23:30', 'Sunday': '12:0-22:0'}"
sIXYKC1FBcknBMHGIu-Hcw,Sub Depot,528 Donelson Pike,Nashville,TN,37214,36.1479853,-86.6676653,4.5,52,0,"{'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Caterers, Restaurants, Sandwiches, Event Planning & Services","{'Monday': '10:30-19:0', 'Tuesday': '10:30-19:0', 'Wednesday': '10:30-19:0', 'Thursday': '10:30-19:0', 'Friday': '10:30-19:0', 'Saturday': '10:30-15:0'}"
5QsipB9-N4RMj94c-CvwUw,Blvd Nashville,2013 Belmont Blvd,Nashville,TN,37212,36.1317499814,-86.795669564,3.0,189,0,"{'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'DriveThru': 'False', 'BikeParking': 'True', 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'Caters': 'False', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False'}","American (New), Sandwiches, Cocktail Bars, Bars, Burgers, French, Nightlife, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
ProvWPskpyrPOryqVT64Gg,Greek Cafe Grill,7038 Hwy 70 S,Nashville,TN,37221,36.075781,-86.919476,4.5,73,1,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'Caters': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': None}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True'}","Caterers, Restaurants, Event Planning & Services, Greek, Mediterranean","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}"
WwxsLX2Z-SUwiTUs8rsOKg,Walden,2909B Gallatin Pike,Nashville,TN,37216,36.2031243,-86.7391425,4.0,52,1,"{'GoodForDancing': 'False', 'NoiseLevel': ""'loud'"", 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'dressy'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'DogsAllowed': 'True', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'Smoking': ""u'outdoor'"", 'Alcohol': ""'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': True, u'romantic': None, u'classy': False, u'upscale': None}"", 'HappyHour': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Nightlife, Sandwiches, Bars, Cocktail Bars, Breakfast & Brunch, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}"
_WApK8fcto87CcaU7WbiUw,Burger King,454 Murfreesboro Rd,Nashville,TN,37210,36.1433819681,-86.7448275536,2.0,8,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'False'}","Restaurants, Burgers, Hot Dogs, Fast Food","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '5:30-20:0', 'Saturday': '10:30-22:0', 'Sunday': '5:30-22:0'}"
r63rFmywD8j_XdXibn4-Bg,El Sombrero,6017 Nolensville Pike,Nashville,TN,37211,36.0268199326,-86.7131913622,4.0,101,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Mexican","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}"
hqqBYeQQ_c2FMvgGKrr59A,Cock of the Walk,2624 Music Valley Dr,Nashville,TN,37214,36.2345628,-86.7063818,3.0,211,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': None}"", 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'BYOB': 'False', 'HasTV': 'True'}","American (Traditional), Restaurants","{'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
8crJAfMgFRYwglnPquLZQA,Jojo's Cuban Cuisine,229 Donelson Pike,Nashville,TN,37214,36.1592159998,-86.6644611955,4.5,15,1,"{'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'BikeParking': 'False', 'RestaurantsTableService': 'False', 'Caters': 'False', 'WheelchairAccessible': 'True', 'Corkage': 'False', 'BYOB': 'False', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'""}","Cuban, Restaurants, Food, Food Trucks","{'Monday': '10:30-14:0', 'Tuesday': '10:30-14:0', 'Wednesday': '10:30-14:0', 'Thursday': '10:30-14:0', 'Friday': '10:30-14:0', 'Saturday': '10:30-14:0'}"
